episode,x,y,z,reward
95,21.5,88.0,326.5,-1.0
95,22.5,88.0,326.5,-1.0
95,22.5,88.0,327.5,-1.0
95,23.5,88.0,327.5,-1.0
95,22.5,88.0,327.5,-1.0
95,23.5,88.0,327.5,-1.0
95,23.5,88.0,326.5,-1.0
95,24.5,88.0,326.5,-1.0
95,23.5,88.0,326.5,-1.0
95,23.5,88.0,325.5,-1.0
95,24.5,88.0,325.5,-1.0
95,23.5,88.0,325.5,-1.0
95,23.5,88.0,326.5,-1.0
95,23.5,88.0,325.5,-1.0
95,22.5,88.0,325.5,-1.0
95,21.5,88.0,325.5,-1.0
95,22.5,88.0,325.5,-1.0
95,21.5,88.0,325.5,-1.0
95,21.5,88.0,326.5,-1.0
95,22.5,88.0,326.5,-1.0
95,22.5,88.0,327.5,-1.0
95,23.5,88.0,327.5,-1.0
95,23.5,88.0,326.5,-1.0
95,24.5,88.0,326.5,-1.0
95,24.5,88.0,327.5,-1.0
95,25.5,88.0,327.5,-1.0
95,25.5,88.0,326.5,-1.0
95,25.5,88.0,325.5,-1.0
95,24.5,88.0,325.5,-1.0
95,24.5,88.0,326.5,-1.0
95,24.5,88.0,325.5,-1.0
95,24.5,88.0,324.5,-1.0
95,24.5,88.0,323.5,-1.0
95,24.5,89.0,322.5,-3.0
95,24.5,89.0,321.5,-1.0
95,24.5,89.0,320.5,-1.0
95,25.5,89.0,320.5,-1.0
95,25.5,89.0,321.5,-1.0
95,24.5,89.0,321.5,-1.0
95,24.5,89.0,320.5,-1.0
95,25.5,89.0,320.5,-1.0
95,24.5,89.0,320.5,-1.0
95,24.5,89.0,321.5,-1.0
95,24.5,89.0,321.5,-1000
96,28.5,87.0,329.5,-1.0
96,28.5,87.0,330.5,-1.0
96,29.5,86.0,330.5,1.0
96,28.5,87.0,330.5,-3.0
96,28.5,86.0,331.5,1.0
96,29.5,86.0,331.5,-1.0
96,29.5,85.0,332.5,1.0
96,28.5,86.0,332.5,-3.0
96,28.5,86.0,331.5,-1.0
96,28.5,87.0,330.5,-3.0
96,28.5,86.0,331.5,1.0
96,28.5,87.0,330.5,-3.0
96,27.5,87.0,330.5,-1.0
96,26.5,87.0,330.5,-1.0
96,25.5,87.0,330.5,-1.0
96,25.5,88.0,329.5,-3.0
96,26.5,88.0,329.5,-1.0
96,25.5,88.0,329.5,-1.0
96,25.5,87.0,330.5,1.0
96,25.5,87.0,331.5,-1.0
96,26.5,87.0,331.5,-1.0
96,25.5,87.0,331.5,-1.0
96,26.5,87.0,331.5,-1.0
96,26.5,86.0,332.5,1.0
96,26.5,87.0,331.5,-3.0
96,26.5,87.0,330.5,-1.0
96,25.5,87.0,330.5,-1.0
96,25.5,88.0,329.5,-3.0
96,26.5,88.0,329.5,-1.0
96,26.5,88.0,328.5,-1.0
96,27.5,88.0,328.5,-1.0
96,27.5,88.0,327.5,-1.0
96,27.5,88.0,328.5,-1.0
96,27.5,88.0,327.5,-1.0
96,26.5,88.0,327.5,-1.0
96,26.5,88.0,328.5,-1.0
96,26.5,88.0,329.5,-1.0
96,26.5,88.0,328.5,-1.0
96,27.5,88.0,328.5,-1.0
96,28.5,88.0,328.5,-1.0
96,28.5,87.0,329.5,1.0
96,27.5,87.0,329.5,-1.0
96,27.5,87.0,329.5,-1000
96,27.5,87.0,329.5,-1000
96,27.5,87.0,329.5,-1000
96,27.5,87.0,329.5,-1000
96,27.5,87.0,329.5,-1000
96,27.5,87.0,329.5,-1000
96,27.5,87.0,330.5,-1.0
96,28.5,87.0,330.5,-1.0
96,28.5,86.0,331.5,1.0
96,28.5,87.0,330.5,-3.0
96,29.5,86.0,330.5,1.0
96,30.5,86.0,330.5,-1.0
96,31.5,85.0,330.5,1.0
96,31.5,84.0,331.5,1.0
96,32.5,83.0,331.5,1.0
96,33.5,82.0,331.5,1.0
96,33.5,82.0,331.5,-1000
96,33.5,82.0,331.5,-1000
96,33.5,82.0,331.5,-1000
96,33.5,81.0,332.5,1.0
96,34.5,79.0,332.5,3.0
96,34.5,79.0,332.5,-1000
96,34.5,79.0,333.5,-1.0
96,34.5,79.0,332.5,-1.0
96,34.5,80.0,331.5,-3.0
96,34.5,80.0,331.5,-1000
96,34.5,79.0,332.5,1.0
96,34.5,79.0,332.5,-1000
96,35.5,78.0,332.5,1.0
96,35.5,77.0,333.5,1.0
96,35.5,78.0,332.5,-3.0
96,36.5,77.0,332.5,1.0
96,36.5,75.0,333.5,3.0
96,36.5,75.0,333.5,-1000
96,36.5,75.0,333.5,-1000
96,36.5,73.0,334.5,3.0
96,36.5,73.0,334.5,-1000
96,36.5,73.0,334.5,-1000
96,37.5,72.0,334.5,1.0
96,37.5,71.0,335.5,1.0
96,37.5,72.0,334.5,-3.0
96,38.5,71.0,334.5,1.0
96,38.5,70.0,335.5,1.0
96,38.5,69.0,336.5,1.0
96,38.5,69.0,336.5,-1000
97,28.5,87.0,329.5,-1.0
97,28.5,87.0,330.5,-1.0
97,28.5,86.0,331.5,1.0
97,28.5,86.0,332.5,-1.0
97,28.5,85.0,333.5,1.0
97,28.5,85.0,333.5,-1000
97,28.5,85.0,334.5,-1.0
97,28.5,84.0,335.5,1.0
97,28.5,83.0,336.5,1.0
97,28.5,83.0,336.5,-1000
97,28.5,82.0,337.5,1.0
97,28.5,81.0,338.5,1.0
97,28.5,81.0,338.5,-1000
97,28.5,81.0,338.5,-1000
97,28.5,81.0,338.5,-1000
97,28.5,81.0,338.5,-1000
97,28.5,81.0,338.5,-1000
97,28.5,81.0,338.5,-1000
97,28.5,80.0,339.5,1.0
97,28.5,80.0,339.5,-1000
97,28.5,79.0,340.5,1.0
97,28.5,78.0,341.5,1.0
97,28.5,78.0,342.5,-1.0
97,28.5,77.0,343.5,1.0
97,29.5,75.40739540236494,343.5,2.1852091952701187
97,29.5,74.0,344.5,1.0
97,29.5,73.0,345.5,1.0
97,30.5,72.0,345.5,1.0
97,30.5,71.0,346.5,1.0
97,30.5,70.0,347.5,1.0
97,31.5,70.0,347.5,-1.0
97,30.5,70.0,347.5,-1.0
97,30.5,70.0,348.5,-1.0
97,30.5,70.0,349.5,-1.0
97,31.5,70.0,349.5,-1.0
97,31.5,70.0,348.5,-1.0
97,31.5,70.0,349.5,-1.0
97,32.5,69.23152379758702,349.5,0.5369524048259677
97,32.5,69.0,349.5,-1000
97,32.5,69.0,349.5,-1000
98,29.5,86.0,330.5,1.0
98,28.5,87.0,330.5,-3.0
98,28.5,87.0,329.5,-1.0
98,27.5,87.0,329.5,-1.0
98,27.5,87.0,330.5,-1.0
98,27.5,86.0,331.5,1.0
98,27.5,86.0,332.5,-1.0
98,26.5,86.0,332.5,-1.0
98,26.5,87.0,331.5,-3.0
98,26.5,86.0,332.5,1.0
98,26.5,87.0,331.5,-3.0
98,26.5,86.0,332.5,1.0
98,26.5,87.0,331.5,-3.0
98,27.5,86.0,331.5,1.0
98,27.5,86.0,332.5,-1.0
98,27.5,86.0,331.5,-1.0
98,26.5,87.0,331.5,-3.0
98,26.5,86.0,332.5,1.0
98,26.5,86.0,333.5,-1.0
98,26.5,86.0,334.5,-1.0
98,25.5,86.0,334.5,-1.0
98,25.5,86.0,335.5,-1.0
98,25.5,86.0,336.5,-1.0
98,25.5,85.0,337.5,1.0
98,25.5,85.0,337.5,-1000
98,25.5,85.0,338.5,-1.0
98,25.5,85.0,337.5,-1.0
98,25.5,85.0,338.5,-1.0
98,24.5,85.0,338.5,-1.0
98,25.5,85.0,338.5,-1.0
98,25.5,84.0,339.5,1.0
98,25.5,85.0,338.5,-3.0
98,26.5,84.0,338.5,1.0
98,26.5,83.0,339.5,1.0
98,27.5,81.0,339.5,3.0
98,27.5,80.0,340.5,1.0
98,27.5,79.0,341.5,1.0
98,27.5,79.0,341.5,-1000
98,28.5,78.0,341.5,1.0
98,27.5,79.0,341.5,-3.0
98,27.5,80.0,340.5,-3.0
98,27.5,81.0,339.5,-3.0
98,28.5,80.0,339.5,1.0
98,28.5,79.0,340.5,1.0
98,28.5,80.0,339.5,-3.0
98,27.5,81.0,339.5,-3.0
98,27.5,81.0,339.5,-1000
98,27.5,81.0,339.5,-1000
98,27.5,81.0,339.5,-1000
98,27.5,80.0,340.5,1.0
98,27.5,80.0,340.5,-1000
98,27.5,80.0,340.5,-1000
98,27.5,80.0,340.5,-1000
98,27.5,79.0,341.5,1.0
98,28.5,78.0,341.5,1.0
98,27.5,79.0,341.5,-3.0
98,27.5,80.0,340.5,-3.0
98,27.5,81.0,339.5,-3.0
98,27.5,81.0,339.5,-1000
98,27.5,81.0,339.5,-1000
98,28.5,80.0,339.5,1.0
98,27.5,81.0,339.5,-3.0
98,27.5,80.0,340.5,1.0
98,28.5,79.0,340.5,1.0
98,28.5,80.0,339.5,-3.0
98,28.5,79.0,340.5,1.0
98,28.5,80.0,339.5,-3.0
98,28.5,80.0,339.5,-1000
98,28.5,79.0,340.5,1.0
98,28.5,78.0,341.5,1.0
98,28.5,79.0,340.5,-3.0
98,28.5,80.0,339.5,-3.0
98,28.5,79.0,340.5,1.0
98,27.5,80.0,340.5,-3.0
98,27.5,80.0,340.5,-1000
98,27.5,80.0,340.5,-1000
98,28.5,79.0,340.5,1.0
98,28.5,80.0,339.5,-3.0
98,28.5,80.0,339.5,-1000
98,29.5,79.0,339.5,1.0
98,29.5,78.0,340.5,1.0
98,29.5,77.0,341.5,1.0
98,30.5,75.40739540236494,341.5,2.1852091952701187
98,30.5,75.0,340.5,-1.0
98,31.5,72.0,340.5,5.0
98,32.5,70.0,340.5,3.0
98,32.5,70.0,340.5,-1000
98,32.5,70.0,340.5,-1000
98,32.5,70.0,341.5,-1.0
98,32.5,70.0,342.5,-1.0
98,33.5,69.0,342.5,1.0
98,33.5,69.0,342.5,-1000
99,28.5,86.0,331.5,1.0
99,29.5,86.0,331.5,-1.0
99,28.5,86.0,331.5,-1.0
99,28.5,86.0,332.5,-1.0
99,27.5,86.0,332.5,-1.0
99,27.5,86.0,333.5,-1.0
99,26.5,86.0,333.5,-1.0
99,26.5,86.0,332.5,-1.0
99,26.5,87.0,331.5,-3.0
99,27.5,86.0,331.5,1.0
99,27.5,86.0,332.5,-1.0
99,26.5,86.0,332.5,-1.0
99,26.5,87.0,331.5,-3.0
99,26.5,86.23152379758702,332.5,0.5369524048259677
99,25.5,87.0,332.5,-3.0
99,24.5,87.0,332.5,-1.0
99,24.5,87.0,333.5,-1.0
99,23.5,87.0,333.5,-1.0
99,24.5,87.0,333.5,-1.0
99,24.5,87.0,332.5,-1.0
99,25.5,87.0,332.5,-1.0
99,24.5,87.0,332.5,-1.0
99,24.5,87.0,331.5,-1.0
99,24.5,87.0,332.5,-1.0
99,23.5,87.0,332.5,-1.0
99,23.5,87.0,333.5,-1.0
99,24.5,87.0,333.5,-1.0
99,23.5,87.0,333.5,-1.0
99,23.5,87.0,334.5,-1.0
99,24.5,87.0,334.5,-1.0
99,24.5,87.0,333.5,-1.0
99,24.5,87.0,332.5,-1.0
99,24.5,87.0,331.5,-1.0
99,23.5,88.0,331.5,-3.0
99,23.5,88.0,330.5,-1.0
99,22.5,88.0,330.5,-1.0
99,23.5,88.0,330.5,-1.0
99,23.5,88.0,329.5,-1.0
99,23.5,88.0,330.5,-1.0
99,23.5,88.0,329.5,-1.0
99,22.5,88.0,329.5,-1.0
99,23.5,88.0,329.5,-1.0
99,22.5,88.0,329.5,-1.0
99,22.5,88.0,328.5,-1.0
99,23.5,88.0,328.5,-1.0
99,22.5,88.0,328.5,-1.0
99,23.5,88.0,328.5,-1.0
99,23.5,88.0,327.5,-1.0
99,23.5,88.0,328.5,-1.0
99,22.5,88.0,328.5,-1.0
99,22.5,88.0,329.5,-1.0
99,21.5,88.0,329.5,-1.0
99,21.5,88.0,330.5,-1.0
99,21.5,88.0,329.5,-1.0
99,21.5,88.0,330.5,-1.0
99,21.5,88.0,329.5,-1.0
99,21.5,88.0,328.5,-1.0
99,22.5,88.0,328.5,-1.0
99,21.5,88.0,328.5,-1.0
99,20.5,88.0,328.5,-1.0
99,19.5,88.0,328.5,-1.0
99,20.5,88.0,328.5,-1.0
99,19.5,88.0,328.5,-1.0
99,18.5,88.0,328.5,-1.0
99,17.5,88.0,328.5,-1.0
99,17.5,88.0,327.5,-1.0
99,17.5,88.0,328.5,-1.0
99,18.5,88.0,328.5,-1.0
99,19.5,88.0,328.5,-1.0
99,20.5,88.0,328.5,-1.0
99,19.5,88.0,328.5,-1.0
99,19.5,88.0,327.5,-1.0
99,18.5,88.0,327.5,-1.0
99,17.5,88.0,327.5,-1.0
99,17.5,88.0,328.5,-1.0
99,17.5,88.0,329.5,-1.0
99,18.5,88.0,329.5,-1.0
99,17.5,88.0,329.5,-1.0
99,17.5,88.0,330.5,-1.0
99,18.5,88.0,330.5,-1.0
99,17.5,88.0,330.5,-1.0
99,18.5,88.0,330.5,-1.0
99,17.5,88.0,330.5,-1.0
99,17.5,88.0,331.5,-1.0
99,17.5,88.0,332.5,-1.0
99,16.5,88.0,332.5,-1.0
99,15.5,88.0,332.5,-1.0
99,14.5,88.0,332.5,-1.0
99,14.5,88.0,331.5,-1.0
99,15.5,88.0,331.5,-1.0
99,14.5,88.0,331.5,-1.0
99,14.5,88.0,330.5,-1.0
99,14.5,88.0,329.5,-1.0
99,13.5,88.0,329.5,-1.0
99,14.5,88.0,329.5,-1.0
99,14.5,88.0,330.5,-1.0
99,14.5,88.0,329.5,-1.0
99,14.5,88.0,330.5,-1.0
99,15.5,88.0,330.5,-1.0
99,15.5,88.0,331.5,-1.0
99,15.5,88.0,330.5,-1.0
99,15.5,88.0,330.5,-1000
100,29.5,86.0,330.5,1.0
100,28.5,87.0,330.5,-3.0
100,27.5,87.0,330.5,-1.0
100,27.5,86.0,331.5,1.0
100,26.5,87.0,331.5,-3.0
100,25.5,87.0,331.5,-1.0
100,24.5,87.0,331.5,-1.0
100,23.5,88.0,331.5,-3.0
100,23.5,88.0,330.5,-1.0
100,24.5,88.0,330.5,-1.0
100,25.5,87.0,330.5,1.0
100,24.5,88.0,330.5,-3.0
100,25.5,87.0,330.5,1.0
100,25.5,88.0,329.5,-3.0
100,26.5,88.0,329.5,-1.0
100,27.5,87.0,329.5,1.0
100,27.5,87.0,329.5,-1000
100,27.5,87.0,329.5,-1000
100,26.5,88.0,329.5,-3.0
100,27.5,87.0,329.5,1.0
100,28.5,87.0,329.5,-1.0
100,29.5,87.0,329.5,-1.0
100,30.5,86.0,329.5,1.0
100,30.5,86.0,330.5,-1.0
100,29.5,86.0,330.5,-1.0
100,29.5,86.0,331.5,-1.0
100,30.5,85.0,331.5,1.0
100,30.5,85.0,331.5,-1000
100,31.5,84.0,331.5,1.0
100,31.5,84.0,331.5,-1000
100,32.5,83.0,331.5,1.0
100,31.5,84.0,331.5,-3.0
100,31.5,84.0,332.5,-1.0
100,31.5,82.0,333.5,3.0
100,31.5,82.0,333.5,-1000
100,31.5,82.0,333.5,-1000
100,31.5,82.0,333.5,-1000
100,31.5,81.0,334.5,1.0
100,31.5,81.0,334.5,-1000
100,31.5,80.0,335.5,1.0
100,31.5,80.0,335.5,-1000
100,32.5,79.0,335.5,1.0
100,32.5,80.0,334.5,-3.0
100,33.5,79.0,334.5,1.0
100,33.5,79.0,334.5,-1000
100,33.5,78.0,335.5,1.0
100,33.5,78.0,335.5,-1000
100,33.5,78.0,335.5,-1000
100,33.5,76.0,336.5,3.0
100,34.5,74.0,336.5,3.0
100,34.5,74.0,336.5,-1000
100,34.5,74.0,336.5,-1000
100,34.5,74.0,336.5,-1000
100,34.5,73.0,337.5,1.0
100,34.5,73.0,337.5,-1000
100,34.5,73.0,337.5,-1000
100,34.5,72.0,338.5,1.0
100,33.5,73.0,338.5,-3.0
100,34.5,72.0,338.5,1.0
100,34.5,71.0,339.5,1.0
100,35.5,70.0,339.5,1.0
100,36.5,69.0,339.5,1.0
100,36.5,69.0,339.5,-1000
101,27.5,87.0,330.5,-1.0
101,28.5,87.0,330.5,-1.0
101,28.5,86.0,331.5,1.0
101,28.5,86.0,332.5,-1.0
101,28.5,85.0,333.5,1.0
101,28.5,85.0,334.5,-1.0
101,28.5,85.0,333.5,-1.0
101,28.5,86.0,332.5,-3.0
101,28.5,85.0,333.5,1.0
101,28.5,85.0,334.5,-1.0
101,29.5,84.0,334.5,1.0
101,29.5,83.0,335.5,1.0
101,29.5,84.0,334.5,-3.0
101,29.5,85.0,333.5,-3.0
101,28.5,85.0,333.5,-1.0
101,29.5,85.0,333.5,-1.0
101,28.5,85.0,333.5,-1.0
101,29.5,85.0,333.5,-1.0
101,28.5,85.0,333.5,-1.0
101,28.5,85.0,333.5,-1000
101,28.5,85.0,334.5,-1.0
101,28.5,85.0,333.5,-1.0
101,29.5,85.0,333.5,-1.0
101,29.5,84.0,334.5,1.0
101,30.5,83.0,334.5,1.0
101,30.5,83.0,334.5,-1000
101,30.5,83.0,334.5,-1000
101,31.5,81.0,334.5,3.0
101,31.5,81.0,334.5,-1000
101,31.5,81.0,334.5,-1000
101,31.5,81.0,334.5,-1000
101,32.5,80.0,334.5,1.0
101,32.5,79.0,335.5,1.0
101,32.5,78.0,336.5,1.0
101,32.5,78.0,336.5,-1000
101,32.5,78.0,336.5,-1000
101,32.5,78.0,336.5,-1000
101,32.5,76.0,337.5,3.0
101,32.5,76.0,337.5,-1000
101,32.5,76.0,337.5,-1000
101,32.5,76.0,337.5,-1000
101,32.5,76.0,337.5,-1000
101,32.5,74.0,338.5,3.0
101,32.5,72.0,339.5,3.0
101,33.5,71.0,339.5,1.0
101,33.5,70.0,340.5,1.0
101,33.5,71.0,339.5,-3.0
101,33.5,70.0,340.5,1.0
101,33.5,71.0,339.5,-3.0
101,34.5,71.0,339.5,-1.0
101,34.5,72.0,338.5,-3.0
101,34.5,72.0,338.5,-1000
101,34.5,71.0,339.5,1.0
101,33.5,71.0,339.5,-1.0
101,34.5,71.0,339.5,-1.0
101,34.5,69.0,340.5,3.0
101,34.5,69.0,340.5,-1000
102,28.5,86.0,331.5,1.0
102,27.5,86.0,331.5,-1.0
102,28.5,86.0,331.5,-1.0
102,29.5,86.0,331.5,-1.0
102,29.5,85.0,332.5,1.0
102,28.5,86.0,332.5,-3.0
102,27.5,86.0,332.5,-1.0
102,27.5,86.0,333.5,-1.0
102,28.5,85.0,333.5,1.0
102,29.5,85.0,333.5,-1.0
102,28.5,85.0,333.5,-1.0
102,29.5,85.0,333.5,-1.0
102,29.5,85.0,332.5,-1.0
102,29.5,86.0,331.5,-3.0
102,30.5,85.0,331.5,1.0
102,31.5,84.0,331.5,1.0
102,31.5,84.0,332.5,-1.0
102,31.5,82.0,333.5,3.0
102,31.5,81.0,334.5,1.0
102,31.5,81.0,334.5,-1000
102,31.5,81.0,334.5,-1000
102,31.5,80.0,335.5,1.0
102,31.5,80.0,335.5,-1000
102,31.5,80.0,335.5,-1000
102,32.5,79.0,335.5,1.0
102,32.5,78.0,336.5,1.0
102,32.5,78.0,336.5,-1000
102,32.5,76.0,337.5,3.0
102,32.5,76.0,337.5,-1000
102,32.5,76.0,337.5,-1000
102,32.5,76.0,337.5,-1000
102,33.5,75.0,337.5,1.0
102,33.5,73.0,338.5,3.0
102,33.5,71.0,339.5,3.0
102,34.5,71.0,339.5,-1.0
102,34.5,72.0,338.5,-3.0
102,34.5,71.0,339.5,1.0
102,34.5,69.0,340.5,3.0
102,34.5,69.0,340.5,-1000
103,28.5,86.0,331.5,1.0
103,28.5,87.0,330.5,-3.0
103,27.5,87.0,330.5,-1.0
103,27.5,87.0,329.5,-1.0
103,26.5,88.0,329.5,-3.0
103,25.5,88.0,329.5,-1.0
103,25.5,88.0,328.5,-1.0
103,26.5,88.0,328.5,-1.0
103,25.5,88.0,328.5,-1.0
103,24.5,88.0,328.5,-1.0
103,23.5,88.0,328.5,-1.0
103,23.5,88.0,327.5,-1.0
103,22.5,88.0,327.5,-1.0
103,22.5,88.0,328.5,-1.0
103,22.5,88.0,329.5,-1.0
103,22.5,88.0,328.5,-1.0
103,22.5,88.0,327.5,-1.0
103,21.5,88.0,327.5,-1.0
103,22.5,88.0,327.5,-1.0
103,22.5,88.0,328.5,-1.0
103,22.5,88.0,329.5,-1.0
103,23.5,88.0,329.5,-1.0
103,23.5,88.0,328.5,-1.0
103,23.5,88.0,329.5,-1.0
103,24.5,88.0,329.5,-1.0
103,25.5,88.0,329.5,-1.0
103,25.5,88.0,328.5,-1.0
103,24.5,88.0,328.5,-1.0
103,23.5,88.0,328.5,-1.0
103,23.5,88.0,327.5,-1.0
103,24.5,88.0,327.5,-1.0
103,24.5,88.0,328.5,-1.0
103,24.5,88.0,327.5,-1.0
103,24.5,88.0,326.5,-1.0
103,24.5,88.0,327.5,-1.0
103,24.5,88.0,328.5,-1.0
103,25.5,88.0,328.5,-1.0
103,24.5,88.0,328.5,-1.0
103,24.5,88.0,327.5,-1.0
103,23.5,88.0,327.5,-1.0
103,24.5,88.0,327.5,-1.0
103,24.5,88.0,328.5,-1.0
103,24.5,88.0,329.5,-1.0
103,24.5,88.0,330.5,-1.0
103,23.5,88.0,330.5,-1.0
103,22.5,88.0,330.5,-1.0
103,23.5,88.0,330.5,-1.0
103,23.5,88.0,329.5,-1.0
103,22.5,88.0,329.5,-1.0
103,21.5,88.0,329.5,-1.0
103,20.5,88.0,329.5,-1.0
103,21.5,88.0,329.5,-1.0
103,21.5,88.0,328.5,-1.0
103,20.5,88.0,328.5,-1.0
103,20.5,88.0,329.5,-1.0
103,20.5,88.0,328.5,-1.0
103,19.5,88.0,328.5,-1.0
103,19.5,88.0,327.5,-1.0
103,19.5,88.0,328.5,-1.0
103,19.5,88.0,327.5,-1.0
103,19.5,88.0,326.5,-1.0
103,20.5,88.0,326.5,-1.0
103,21.5,88.0,326.5,-1.0
103,21.5,88.0,325.5,-1.0
103,21.5,88.0,324.5,-1.0
103,21.5,88.0,325.5,-1.0
103,22.5,88.0,325.5,-1.0
103,21.5,88.0,325.5,-1.0
103,20.5,88.0,325.5,-1.0
103,20.5,88.0,326.5,-1.0
103,20.5,88.0,325.5,-1.0
103,19.5,88.0,325.5,-1.0
103,19.5,88.0,326.5,-1.0
103,18.5,88.0,326.5,-1.0
103,19.5,88.0,326.5,-1.0
103,18.5,88.0,326.5,-1.0
103,19.5,88.0,326.5,-1.0
103,19.5,88.0,327.5,-1.0
103,18.5,88.0,327.5,-1.0
103,17.5,88.0,327.5,-1.0
103,17.5,88.0,326.5,-1.0
103,17.5,88.0,327.5,-1.0
103,17.5,88.0,328.5,-1.0
103,18.5,88.0,328.5,-1.0
103,18.5,88.0,327.5,-1.0
103,18.5,88.0,326.5,-1.0
103,18.5,88.0,326.5,-1000
103,19.5,88.0,326.5,-1.0
103,20.5,88.0,326.5,-1.0
103,20.5,88.0,325.5,-1.0
103,20.5,88.0,326.5,-1.0
103,20.5,88.0,325.5,-1.0
103,19.5,88.0,325.5,-1.0
103,19.5,88.0,326.5,-1.0
103,18.5,88.0,326.5,-1.0
103,18.5,88.0,327.5,-1.0
103,17.5,88.0,327.5,-1.0
103,17.5,88.0,328.5,-1.0
103,17.5,88.0,327.5,-1.0
103,17.5,88.0,326.5,-1.0
103,17.5,88.0,326.5,-1000
103,17.5,88.0,326.5,-1000
104,27.5,87.0,330.5,-1.0
104,27.5,87.0,329.5,-1.0
104,28.5,87.0,329.5,-1.0
104,29.5,87.0,329.5,-1.0
104,28.5,87.0,329.5,-1.0
104,28.5,87.0,330.5,-1.0
104,29.5,86.0,330.5,1.0
104,29.5,86.0,330.5,-1000
104,30.5,86.0,330.5,-1.0
104,30.5,85.0,331.5,1.0
104,30.5,85.0,331.5,-1000
104,29.5,86.0,331.5,-3.0
104,29.5,86.0,330.5,-1.0
104,30.5,86.0,330.5,-1.0
104,30.5,85.0,331.5,1.0
104,31.5,84.0,331.5,1.0
104,30.5,85.0,331.5,-3.0
104,29.5,86.0,331.5,-3.0
104,29.5,86.0,330.5,-1.0
104,28.5,87.0,330.5,-3.0
104,27.5,87.0,330.5,-1.0
104,26.5,87.0,330.5,-1.0
104,26.5,88.0,329.5,-3.0
104,26.5,87.0,330.5,1.0
104,27.5,87.0,330.5,-1.0
104,27.5,86.0,331.5,1.0
104,26.5,87.0,331.5,-3.0
104,27.5,86.0,331.5,1.0
104,27.5,86.0,332.5,-1.0
104,28.5,86.0,332.5,-1.0
104,28.5,86.0,331.5,-1.0
104,28.5,86.0,332.5,-1.0
104,28.5,85.0,333.5,1.0
104,28.5,85.0,333.5,-1000
104,28.5,85.0,334.5,-1.0
104,27.5,85.0,334.5,-1.0
104,27.5,85.0,334.5,-1000
104,27.5,85.0,334.5,-1000
104,27.5,85.0,334.5,-1000
104,27.5,85.0,334.5,-1000
104,27.5,85.0,334.5,-1000
104,27.5,85.0,334.5,-1000
104,27.5,85.0,334.5,-1000
104,27.5,85.0,334.5,-1000
104,27.5,85.0,335.5,-1.0
104,27.5,84.0,336.5,1.0
104,27.5,84.0,337.5,-1.0
104,28.5,82.0,337.5,3.0
104,28.5,81.0,338.5,1.0
104,29.5,80.0,338.5,1.0
104,30.5,78.0,338.5,3.0
104,30.5,77.0,339.5,1.0
104,30.5,75.0,340.5,3.0
104,31.5,72.0,340.5,5.0
104,31.5,72.0,340.5,-1000
104,31.5,72.0,341.5,-1.0
104,31.5,72.0,340.5,-1.0
104,32.5,70.0,340.5,3.0
104,32.5,70.0,340.5,-1000
104,32.5,70.0,341.5,-1.0
104,32.5,70.0,342.5,-1.0
104,32.5,70.0,342.5,-1000
104,32.5,70.0,342.5,-1000
104,33.5,69.0,342.5,1.0
104,33.5,69.0,342.5,-1000
105,28.5,87.0,329.5,-1.0
105,27.5,87.0,329.5,-1.0
105,28.5,87.0,329.5,-1.0
105,28.5,87.0,330.5,-1.0
105,29.5,86.0,330.5,1.0
105,29.5,86.0,331.5,-1.0
105,30.5,85.0,331.5,1.0
105,31.5,84.0,331.5,1.0
105,32.5,83.0,331.5,1.0
105,32.5,82.0,332.5,1.0
105,32.5,81.0,333.5,1.0
105,32.5,81.0,333.5,-1000
105,32.5,81.0,333.5,-1000
105,32.5,82.0,332.5,-3.0
105,32.5,81.0,333.5,1.0
105,32.5,82.0,332.5,-3.0
105,32.5,82.0,332.5,-1000
105,32.5,82.0,332.5,-1000
105,32.5,82.0,332.5,-1000
105,33.5,81.0,332.5,1.0
105,32.5,82.0,332.5,-3.0
105,32.5,82.0,332.5,-1000
105,32.5,82.0,332.5,-1000
105,33.5,81.0,332.5,1.0
105,33.5,82.0,331.5,-3.0
105,33.5,81.76636799395752,332.5,-0.5327359879150322
105,33.5,80.0,333.5,1.0
105,34.5,79.0,333.5,1.0
105,34.5,79.0,333.5,-1000
105,34.5,79.0,333.5,-1000
105,34.5,77.0,334.5,3.0
105,34.5,77.0,334.5,-1000
105,34.5,76.0,335.5,1.0
105,34.5,76.0,335.5,-1000
105,34.5,76.0,335.5,-1000
105,35.5,74.0,335.5,3.0
105,36.5,71.30543845175121,335.5,4.3891230964975705
105,36.5,71.0,335.5,-1000
105,36.5,71.0,335.5,-1000
105,37.5,71.0,335.5,-1.0
105,38.5,70.0,335.5,1.0
105,39.5,69.23152379758702,335.5,0.5369524048259677
105,39.5,69.0,335.5,-1000
105,39.5,69.0,335.5,-1000
106,28.5,87.0,329.5,-1.0
106,28.5,88.0,328.5,-3.0
106,28.5,88.0,327.5,-1.0
106,28.5,88.0,326.5,-1.0
106,28.5,88.0,327.5,-1.0
106,28.5,88.0,326.5,-1.0
106,29.5,87.0,326.5,1.0
106,29.5,87.0,327.5,-1.0
106,29.5,87.0,328.5,-1.0
106,28.5,88.0,328.5,-3.0
106,27.5,88.0,328.5,-1.0
106,26.5,88.0,328.5,-1.0
106,25.5,88.0,328.5,-1.0
